univ_fiscal_yr|fin_coa_cd|fin_object_cd|finobj_bene_typ_cd|obj_id|ver_nbr|actv_ind|lbr_ben_rt_cat_cd|
2014.0|IA|2360|N|3d0db6fd-8f1e-48e6-b10b-a7a362965133|2.0|Y||
2014.0|IA|2361|N|03025f64-622c-4862-9653-01cd246068ad|2.0|Y||
2014.0|IA|2362|F|c3f379f3-c763-4cc6-80d2-c7fa4681afb9|2.0|Y||
2014.0|IA|2364|F|f1b08503-cbd2-4d11-9f0d-e94037600ff2|2.0|Y||
2014.0|IA|2370|N|2e8ef0ec-8656-4949-a55a-db3b951d933d|2.0|Y||
2014.0|IA|2381|N|718322cf-89b3-4a96-abfd-d2fbe73c59d0|2.0|Y||
2014.0|IA|2382|N|1275f551-c141-481a-88dc-c5150131b554|2.0|Y||
2014.0|IA|2383|N|f0a57fe5-6ffa-4a4a-b0ac-df87179e2ad7|2.0|Y||
2014.0|IA|2384|N|ad53c386-25e2-4995-94db-fcb9f51ae44e|2.0|Y||
2014.0|IA|2387|N|32fd5a95-dfd1-49d2-a680-8d89b6c53880|2.0|Y||
2014.0|IA|2388|N|4fcc0100-0cd0-40fb-baec-dce361faa3ce|2.0|Y||
2014.0|IA|2390|N|5d7a7cc8-cb1b-40db-9ce7-7a475191c3f7|2.0|Y||
2014.0|IA|2391|N|f84b9c9c-0189-46fe-88f3-6381518a751f|2.0|Y||
2014.0|IA|2392|F|5eaac632-25e8-4c5e-a477-c22a7864b922|2.0|Y||
2014.0|IA|2394|F|16b077c9-4b47-4e03-9341-add2e1d41fee|2.0|Y||
2014.0|IA|2400|F|8c5de4c9-74a7-4f77-9b8f-f5e3f3dd0cf0|2.0|Y||
2014.0|IA|2400|G|ec1664b8-fc74-484f-9326-c02422674aa8|2.0|Y||
2014.0|IA|2400|R|26c3a836-9bff-4edd-b3e0-21444b67f08a|2.0|Y||
2014.0|IA|2401|F|5ad3f126-6978-4b49-8770-86f5a4edc556|2.0|Y||
2014.0|IA|2401|G|b366e20d-e4a4-4910-8f9e-855dbb3a1b95|2.0|Y||
2014.0|IA|2401|R|f877ee20-cbf5-462b-9fc8-d0ea8d45de88|2.0|Y||
2014.0|IA|2402|E|d3987f79-2227-4270-81d3-bb927fbfb866|2.0|Y||
2014.0|IA|2402|F|4e48ae6b-f490-4c6f-8143-860872133baa|2.0|Y||
2014.0|IA|2402|G|9765251b-7226-41f0-a5bd-cab3779206b7|2.0|Y||
2014.0|IA|2403|F|3f1b3bb9-118f-4fb7-91f0-df1173a905f2|2.0|Y||
2014.0|IA|2403|G|3a022c83-c220-436b-ba29-80f0a9c0ca79|2.0|Y||
2014.0|IA|2403|R|779c6855-64f6-42e2-a0e5-745fcccacfe0|2.0|Y||
2014.0|IA|2404|E|cc66b3c6-5bbd-4930-9a1a-a992a4e43d3a|2.0|Y||
2014.0|IA|2404|F|eb39724a-9de1-4468-83d9-113e559a52b9|2.0|Y||
2014.0|IA|2404|G|634231fe-1a07-49db-9078-797a4cbcb6af|2.0|Y||
2014.0|IA|2405|F|0adddd2d-7079-4d43-8405-862dcde40b38|2.0|Y||
2014.0|IA|2405|G|8630683f-6ac9-4cee-9c58-e84ecf89d3c0|2.0|Y||
2014.0|IA|2405|R|3c5a76b7-8f3e-4c0e-b41f-746cdeb5017f|2.0|Y||
2014.0|IA|2420|F|a81b5785-3307-417c-b928-6352b987f7f8|2.0|Y||
2014.0|IA|2425|E|770343f2-44a7-4867-81ce-8225b15b0a7e|2.0|Y||
2014.0|IA|2425|F|455a7484-0291-4851-8404-c4f840b1d266|2.0|Y||
2014.0|IA|2425|G|2b626ff8-ca7b-470b-be9e-6b77c3fdf11e|2.0|Y||
2014.0|IA|2450|F|1d602aa1-360c-46a0-8c8a-73390e6d24de|2.0|Y||
2014.0|IA|2455|F|6ef935ec-d70a-460c-9f75-d0c4872904f0|2.0|Y||
2014.0|IA|2480|F|7dc082f3-957c-4a5e-a516-c9bc3af875b3|2.0|Y||
2014.0|IA|2480|G|67b70343-ecbb-4a09-a428-d272472c05d1|2.0|Y||
2014.0|IA|2480|R|ac05a956-5923-42e5-a11b-c40689d43d5e|2.0|Y||
2014.0|IA|2488|E|0b80dc3a-52be-49bc-b01c-71f7ad0cae60|2.0|Y||
2014.0|IA|2488|F|c63db310-ebab-470b-be1d-73ac059e27e5|2.0|Y||
2014.0|IA|2488|G|39594409-bf0d-4008-b1f5-d4bf71c44c21|2.0|Y||
2014.0|IA|2500|B|025c8b4c-44df-4c71-b227-78bcd8086fc6|2.0|Y||
2014.0|IA|2500|F|c2c3b7f3-a32e-44b6-b9b3-a207c0a9122e|2.0|Y||
2014.0|IA|2500|G|7295e080-11e4-4d0c-94f1-224ca77510f0|2.0|Y||
2014.0|IA|2502|B|3f5ba193-870b-4c5f-aadd-e87aedb93c7d|2.0|Y||
2014.0|IA|2502|F|3c6051ba-ecee-49bb-8017-73baabc7e86c|2.0|Y||
2014.0|IA|2502|G|cd72f861-2701-45e6-8704-804129a7e389|2.0|Y||
2014.0|IA|2504|B|2113f6de-df5e-4bc1-87db-d308e23b1af9|2.0|Y||
2014.0|IA|2504|F|4ad9c50a-21dd-497c-8597-4d3439014102|2.0|Y||
2014.0|IA|2504|G|a24fb7e0-d7f0-4c4b-9207-4946c4eaa259|2.0|Y||
2014.0|IA|2550|B|d0cd5629-1c0c-4c91-8489-e5e17dd8eda5|2.0|Y||
2014.0|IA|2550|F|8a731ef0-15e2-4bb5-9c61-904b94bd8ef5|2.0|Y||
2014.0|IA|2550|G|01302626-c506-4632-ac78-39457b05aac2|2.0|Y||
2014.0|IA|3000|F|cfbcb6f3-48a5-4c93-8202-df26de590772|2.0|Y||
2014.0|IA|3050|B|4e4fdf17-df54-49d2-9571-b5789d383a6e|2.0|Y||
2014.0|IA|3050|F|4d23c106-1111-483b-a3ad-abe86cff9c19|2.0|Y||
2014.0|IA|3100|B|49490e9c-28a3-4f4d-ba03-24d698c058a7|2.0|Y||
2014.0|IA|3100|F|754de980-81ec-4dad-a7a4-ff8c01fea22d|2.0|Y||
2014.0|IA|3150|F|aec6d519-5048-4007-a5f5-93f44484fe9f|2.0|Y||
2014.0|IA|3200|B|db5df6ff-5f27-4a4c-ade3-7aec3a5a6749|2.0|Y||
2014.0|IA|3200|F|14a1a0f2-b72b-4464-91ec-024d801bdf79|2.0|Y||
2014.0|IA|3205|B|63da3dd3-0f39-40e1-ba84-07998d31096b|2.0|Y||
2014.0|IA|3205|F|4c089da2-ebc0-4bd8-87f3-23b8402e107e|2.0|Y||
2014.0|IA|3210|B|3c299617-0c39-44ab-a878-13558e51e5b3|2.0|Y||
2014.0|IA|3210|F|3846bd90-cbd4-496b-b5e0-324e782523e9|2.0|Y||
2014.0|IA|3250|F|0e2d68b7-d02c-4010-91ff-e44b64ed1fb3|2.0|Y||
2014.0|IA|3300|N|0299cca6-62a1-48fd-a31c-b6362b0c6137|2.0|Y||
2014.0|IA|3301|N|7fdc71db-d5cc-44e4-af38-0795c59a0881|2.0|Y||
2014.0|IA|3302|F|bf623c7e-7379-4205-a7b7-322c8b7ed21b|2.0|Y||
2014.0|IA|3304|F|6411cf52-d36e-4a33-9274-8d55e5de93f3|2.0|Y||
2014.0|IA|3390|N|a67bbbce-1744-4838-bb6f-77479dc7ca9d|2.0|Y||
2014.0|IA|3391|N|fbe00e6b-e22e-44f2-bf9d-1b32841d1607|2.0|Y||
2014.0|IA|3392|F|33ac8cd2-99f1-46d6-80ac-d6ed314d2080|2.0|Y||
2014.0|IA|3394|F|76287095-0da1-4e0b-8f2b-429fe20a2664|2.0|Y||
2014.0|IA|3400|N|57deaad8-5c95-4de4-a55c-c9a21848e7f9|2.0|Y||
2014.0|IA|3401|N|1063d43b-c151-4616-b031-2b25470cf4f6|2.0|Y||
2014.0|IA|3402|F|c4a344f4-dc0a-41a6-ada4-80fdf8a01146|2.0|Y||
2014.0|IA|3404|F|5a742ace-a867-40e6-b4af-1b08bd113c5e|2.0|Y||
2014.0|IA|3500|N|06a816c4-7494-42f6-b8d1-346865992a00|2.0|Y||
2014.0|IA|3600|N|fdc677b0-5035-4fa3-b86e-696786f4f1ca|2.0|Y||
2014.0|IA|3700|N|9ec99b6a-aa92-4921-ae8f-f094200d3d9c|2.0|Y||
2014.0|IA|3800|N|abeff40f-c2a3-4ad7-bede-b072a87eb50f|2.0|Y||
2014.0|IA|3801|N|82a5103c-2e16-458d-99d0-10f0be274911|2.0|Y||
2014.0|IA|3802|F|c8ee0456-5f5c-404f-95f6-b081b0d35b7c|2.0|Y||
2014.0|IA|3804|F|abb26213-d296-493d-b9e8-6387c666820d|2.0|Y||
2014.0|IA|3850|N|1c4b5981-5f5c-4c09-b1fb-2713cacf8494|2.0|Y||
2014.0|IA|3851|N|ae4ff266-985d-4b24-9b91-de8798b0ea8f|2.0|Y||
2014.0|IA|3852|F|129d3a26-44ff-4262-8ec4-d0f36b88806c|2.0|Y||
2014.0|IA|3854|F|51758ba3-0426-4ad0-a4c9-c1c2dd7b3efc|2.0|Y||
2014.0|IA|3900|N|408dd854-7c19-4768-96ca-1688892b20a8|2.0|Y||
2014.0|IA|3901|N|6fa4d398-0d22-4361-9978-76ed7fd858dc|2.0|Y||
2014.0|IA|3910|N|7cf82b90-9fe4-43f9-a848-665ae8c04fb9|2.0|Y||
2014.0|IA|3911|N|0bed8f75-9a81-49c5-bb12-ac9de2f0a4b6|2.0|Y||
2014.0|IA|3950|N|ea297e3c-5c70-4bb4-b6a9-3afd63b74e86|2.0|Y||
2014.0|IA|3951|N|4a9e5a70-5891-46b0-817e-6be22d13742f|2.0|Y||
2014.0|IA|3952|F|8bd08a89-638a-43b8-ad13-9d217030ab3c|2.0|Y||
2014.0|IA|3960|N|e28abfd4-48a4-418a-8c7e-4bd0218b8060|2.0|Y||
2014.0|IA|3961|N|01b0b9fe-dffb-4a97-b69f-d0507618ce52|2.0|Y||
2014.0|IA|3962|F|6600e9f3-c675-4058-a60a-e41ec37b8bd1|2.0|Y||
2014.0|IA|3964|F|fea4d6d4-2bf4-474b-8b09-040895426893|2.0|Y||
2014.0|IA|4580|F|c37ea08f-4520-45aa-aed0-1a9902426ccf|2.0|Y||
2014.0|IA|4581|N|8c8a722e-83e3-4f7d-8836-17d684624277|2.0|Y||
2014.0|IA|4588|F|6f7be4ae-6a8e-4e7f-b85f-eb8f3370336f|2.0|Y||
2014.0|IA|4590|N|3afa51f6-5bcf-4457-9d2f-b932b6e4f49d|2.0|Y||
2014.0|IA|5400|N|757e4271-3b40-4f65-b2f2-d8ee36ff5e94|2.0|Y||
2014.0|IA|5410|N|35997da4-8555-4119-9f36-4a1ea78548c7|2.0|Y||
2014.0|IA|5630|N|4c1d4fec-13dc-46fb-8e7c-8fda1eb5e07c|2.0|Y||
2014.0|IA|5631|N|e107f441-603c-4d22-ace7-d551692c52ae|2.0|Y||
2014.0|IA|5820|N|75ad83cb-fe14-4b6a-9f95-a9d6cbb5ca93|2.0|Y||
2014.0|IA|5821|N|d0baf311-8bdc-4b67-9bf9-de1c31a576a4|2.0|Y||
2014.0|IN|2000|F|243c6c9a-ce45-4292-8b55-75cd650aeb6f|2.0|Y||
2014.0|IN|2000|G|7ea8848a-1b78-4553-8909-075d17bfb6fb|2.0|Y||
2014.0|IN|2000|R|234c4aec-2728-41f4-b09d-6da992b8edf7|2.0|Y||
2014.0|IN|2001|F|5c4c43a7-82ee-442a-98a9-2d7c629555a0|2.0|Y||
2014.0|IN|2001|G|fce0951b-d6bb-4573-8805-e6fcc3aa88b0|2.0|Y||
2014.0|IN|2001|R|40936f77-6632-4d63-a844-9a7b460f8bed|2.0|Y||
2014.0|IN|2002|E|9a66c67b-c58b-474c-bf61-e84a2a2cc8cb|2.0|Y||
2014.0|IN|2002|F|c095bfac-6384-4436-bd3f-a4ef4e0b3777|2.0|Y||
2014.0|IN|2002|G|b11fe5ef-746e-4913-8495-073d7ad0733d|2.0|Y||
2014.0|IN|2003|F|cbe0b04f-58f2-4ff8-88f4-0bf60a6ef9ca|2.0|Y||
2014.0|IN|2003|G|a6f1e5df-46ae-4245-b7cc-0d0098c62df3|2.0|Y||
2014.0|IN|2003|R|de2535df-4122-4926-ab69-e7d821ad6b48|2.0|Y||
2014.0|IN|2004|E|b5e87934-1674-4f55-a22f-62d42fcfcec2|2.0|Y||
2014.0|IN|2004|F|fdcbfdd9-b468-45e1-8e16-2e0df2a815ed|2.0|Y||
2014.0|IN|2004|G|801860e6-a6b9-4cd9-a152-f68e3bf6be53|2.0|Y||
2014.0|IN|2005|F|d21aa3f6-9057-4bbb-968d-a4fc01d4218a|2.0|Y||
2014.0|IN|2005|G|84ad1bba-4610-46d3-8156-99a25831cd0a|2.0|Y||
2014.0|IN|2005|R|d83c8948-ae86-465b-8335-8e823536c738|2.0|Y||
2014.0|IN|2008|E|a4bbe45f-ad2b-4f7e-b7f5-8a88c160749f|2.0|Y||
2014.0|IN|2008|F|4733b07c-0656-46e7-b39d-97cfb76db46d|2.0|Y||
2014.0|IN|2008|G|cf71feaa-5717-4509-85af-4c823c2be7ce|2.0|Y||
2014.0|IN|2010|F|25691159-d157-4a54-b1d0-cf2e0ba5099a|2.0|Y||
2014.0|IN|2010|G|224851e2-0ea9-44d2-a552-d849f276ae32|2.0|Y||
2014.0|IN|2170|F|10235837-22bf-4439-a4d1-fdafd7322085|2.0|Y||
2014.0|IN|2175|F|1aeb8bc5-db75-45c5-8ff7-cc2bba84e5d2|2.0|Y||
2014.0|IN|2200|F|f19f0e48-53f7-4b8f-afc5-dda475cbc8bc|2.0|Y||
2014.0|IN|2205|F|25caf15a-d124-41c1-9d98-285d4dbf9c89|2.0|Y||
2014.0|IN|2280|F|e01b42a6-55ea-4dda-94d6-6cfe37c8efe2|2.0|Y||
2014.0|IN|2280|G|18cda3dc-2b3f-415b-af9a-0f39e377e6c6|2.0|Y||
2014.0|IN|2280|R|851cf7e3-ee0d-40db-8a2a-f7920e8f8254|2.0|Y||
2014.0|IN|2288|E|1bb00f55-df33-44aa-a1ea-8b49087e50b1|2.0|Y||
2014.0|IN|2288|F|c15f0238-9097-4343-ae92-dcc220e0ca8f|2.0|Y||
2014.0|IN|2288|G|17e25a68-431a-499f-bc2d-e632231b71bc|2.0|Y||
2014.0|IN|2290|F|161c7589-4f0c-4b15-85bd-e2ca44f0155f|2.0|Y||
2014.0|IN|2291|F|f1a3fb9f-b335-45cd-a770-0ac243a7f3aa|2.0|Y||
2014.0|IN|2292|F|a4e6249b-4b17-4d8e-a451-1f360582797c|2.0|Y||
2014.0|IN|2293|F|ef4a1884-fb39-4c16-b5dc-11c2047de1b2|2.0|Y||
2014.0|IN|2294|F|f3ab47ba-7dc0-48e2-a815-9b7634407e6d|2.0|Y||
2014.0|IN|2295|F|96f2e14c-b526-4613-82c3-64ce2790e0eb|2.0|Y||
2014.0|IN|2296|F|b018a343-d49a-48dd-8ae9-b9e537fb0b3c|2.0|Y||
2014.0|IN|2297|F|44723cf3-02d0-4916-8bbf-f5f9b64ecb6e|2.0|Y||
2014.0|IN|2298|F|51ea3132-6f2e-45df-a386-9285a49bfeab|2.0|Y||
2014.0|IN|2299|F|98ae24e9-3125-49b1-b5a4-1ec4ea92876e|2.0|Y||
2014.0|IN|2300|F|66b10a77-0535-41a1-9e4b-fc82c90d3345|2.0|Y||
2014.0|IN|2310|F|793ab13f-f7b4-49d4-801b-a09d702231c0|2.0|Y||
2014.0|IN|2328|F|9df572a6-c21a-4d71-b26d-5d6a59933a28|2.0|Y||
2014.0|IN|2331|N|155a312a-25ae-41d7-8f81-70451d35f0e9|2.0|Y||
2014.0|IN|2332|N|c61cbfc3-16f4-4941-9024-a5f8a9e83dea|2.0|Y||
2014.0|IN|2340|N|3d1c4662-157c-42c5-887e-d23c7b03f9f3|2.0|Y||
2014.0|IN|2341|N|747fc7ac-8601-42ed-b3b9-ba5929a35a77|2.0|Y||
2014.0|IN|2349|F|0f061dc6-b334-49ee-9b61-f95886a91392|2.0|Y||
2014.0|IN|2350|N|595ea39c-f813-4c9b-9815-e51e51b42798|2.0|Y||
2014.0|IN|2351|N|d5d2856d-b759-44d0-b293-ac947db8056f|2.0|Y||
2014.0|IN|2360|N|28c1315d-037d-4295-ada3-01ea8a238521|2.0|Y||
2014.0|IN|2361|N|f9b7f107-85cc-4caa-9bd4-a9e031dc7017|2.0|Y||
2014.0|IN|2362|F|d7fea912-c433-4289-bacf-b1c468456f5c|2.0|Y||
2014.0|IN|2364|F|6c708dad-7c78-4ca7-a16e-2e72555f73ff|2.0|Y||
2014.0|IN|2370|N|f6cd1ddf-b4a8-420f-872f-105ea9003de8|2.0|Y||
2014.0|IN|2381|N|d34c65c0-64dc-4bfa-9a27-4e21a6375e2e|2.0|Y||
2014.0|IN|2382|N|389e151e-5191-4381-b102-037df84104dc|2.0|Y||
2014.0|IN|2383|N|9383f808-8066-4005-923e-c1d756666b01|2.0|Y||
2014.0|IN|2384|N|cf67da10-407c-437a-bdf6-0fb938fe1548|2.0|Y||
2014.0|IN|2387|N|4ad21ff6-ec64-45ec-bfee-0d1f1676f105|2.0|Y||
2014.0|IN|2388|N|1e76fb93-2891-4114-9bc4-ab1207ec0cfd|2.0|Y||
2014.0|IN|2390|N|51ef88b4-5f94-4411-9f67-c7faebf33b53|2.0|Y||
2014.0|IN|2391|N|ee8fe2b8-4c61-4d3a-807a-3c29038d6ea5|2.0|Y||
2014.0|IN|2392|F|ca9014fe-4b66-405c-9ac9-fc268c977ceb|2.0|Y||
2014.0|IN|2394|F|b28e7a53-6d38-4f96-a7ec-0ee4ca518129|2.0|Y||
2014.0|IN|2400|F|375a4a93-700e-43fd-bf40-617f84a5d3b8|2.0|Y||
2014.0|IN|2400|G|261b48d1-a647-4c8d-a91e-1cd7d02365b5|2.0|Y||
2014.0|IN|2400|R|5b466ceb-0fc4-48a8-8f5c-3c4857fe4d3a|2.0|Y||
2014.0|IN|2401|F|f88b92e7-8150-4fd1-aae5-0ff0424e1da3|2.0|Y||
2014.0|IN|2401|G|b294d635-c8ce-4d47-90f6-618f2a378bba|2.0|Y||
2014.0|IN|2401|R|8d51c44b-e046-48de-9715-27fe7fac73bb|2.0|Y||
2014.0|IN|2402|E|a614c862-5506-4dbe-8e5c-52eca40178a7|2.0|Y||
2014.0|IN|2402|F|ff0fc02e-7101-4507-91e8-dd279ab888fb|2.0|Y||
2014.0|IN|2402|G|5d40ac00-709d-47bf-ab11-d48a82c2a7bf|2.0|Y||
2014.0|IN|2403|F|89963c0f-f404-4c6d-9623-99e26fd3788a|2.0|Y||
2014.0|IN|2403|G|2bc5a9ac-1f71-4051-8b0e-dcaca84f59b6|2.0|Y||
2014.0|IN|2403|R|9f3c4cab-10f1-4f29-aa9d-845f80b50ce1|2.0|Y||
2014.0|IN|2404|E|40a5e33a-09e2-42b4-aab5-0aff4bc0a509|2.0|Y||
2014.0|IN|2404|F|788cd5f5-2b24-4d9b-b887-d73f7e7f11da|2.0|Y||
2014.0|IN|2404|G|321aa90c-779e-4ea1-98df-5ff8486b8bf0|2.0|Y||
2014.0|IN|2405|F|44da97ed-94d7-4bf3-b761-7f02a6423c74|2.0|Y||
2014.0|IN|2405|G|05b0d7a9-5c86-4941-b35c-1c469033e983|2.0|Y||
2014.0|IN|2405|R|2dc25a0b-0bfb-41e4-b03f-db1fd2f1842f|2.0|Y||
2014.0|IN|2408|E|0e54c358-0841-48d7-af14-8f2d1722dbb5|2.0|Y||
2014.0|IN|2408|F|5b2c9414-8276-4955-89ea-6dfd88259ee6|2.0|Y||
2014.0|IN|2408|G|73518dca-750e-4d4e-be65-2f33a1d1aeaf|2.0|Y||
2014.0|IN|2420|F|b70544a2-e6b8-4eda-a584-61af19e71687|2.0|Y||
2014.0|IN|2425|E|975f29a9-344e-4a9c-aa82-83255c568716|2.0|Y||
2014.0|IN|2425|F|9e6ad17d-5959-4338-99f9-0f8d2138ba07|2.0|Y||
2014.0|IN|2425|G|d84f6ccb-0319-433b-a674-903fd3d20038|2.0|Y||
2014.0|IN|2428|F|b1cd9689-35fc-4a69-8c1d-f0f38be7d7ef|2.0|Y||
2014.0|IN|2450|F|69bb3a90-12bf-4a88-9564-5d3cf5a72487|2.0|Y||
2014.0|IN|2455|F|ccc1c419-fd3c-4dd6-93f1-27040da1fc0d|2.0|Y||
2014.0|IN|2458|F|32400b90-acb7-4ec4-9dad-84dd6dabfee2|2.0|Y||
2014.0|IN|2480|F|e215f849-c24c-42e4-ae6b-2c4e6224362f|2.0|Y||
2014.0|IN|2480|G|1f34e7c1-658c-499d-8cf5-3118ccf8c993|2.0|Y||
2014.0|IN|2480|R|90e09a68-e4cb-4ac8-a9ff-d34f9435633a|2.0|Y||
2014.0|IN|2488|E|0ec9466c-98a1-49ca-bd0e-b580cf3e8c50|2.0|Y||
2014.0|IN|2488|F|f239231a-2b51-4eec-ae1f-87d3629e0498|2.0|Y||
2014.0|IN|2488|G|fdccac1f-f066-49c8-85c1-00bbb7021caf|2.0|Y||
2014.0|IN|2500|B|bd2a8353-dfd3-4eeb-bf11-a4be75771370|2.0|Y||
2014.0|IN|2500|F|4a88a2d2-9e6f-49c8-8b1e-8b6e3cd381af|2.0|Y||
2014.0|IN|2500|G|a95dba15-aba3-4162-b954-f687a3a900f3|2.0|Y||
2014.0|IN|2502|B|3ccf3b57-2b1d-469f-af64-ffb7cf13883b|2.0|Y||
2014.0|IN|2502|F|f8986e4f-835b-4267-b44d-4c6001ea316d|2.0|Y||
2014.0|IN|2502|G|ac4ed97a-9b99-430f-b912-c46cf215a971|2.0|Y||
2014.0|IN|2504|B|f0635953-68b9-405d-809a-b0fe2e6b71ed|2.0|Y||
2014.0|IN|2504|F|37dbcdc2-4537-4ae6-8db6-0195e055d00c|2.0|Y||
2014.0|IN|2504|G|7c3556a8-7f34-4cfe-ba9e-6df943adb7b4|2.0|Y||
2014.0|IN|2550|B|18a6f623-77f9-4fd9-8618-c84eb17a6150|2.0|Y||
2014.0|IN|2550|F|2459bffb-d984-4bbc-90e6-d5f0cbcf78d3|2.0|Y||
2014.0|IN|2550|G|d63f441c-014d-46a4-935b-6cc337451003|2.0|Y||
2014.0|IN|3000|F|01c5464f-de44-432e-990f-f6f7eee48a30|2.0|Y||
2014.0|IN|3050|B|556edb89-c46a-4182-8181-61f18787cf6e|2.0|Y||
2014.0|IN|3050|F|a44682d1-cdd2-4a45-81dc-991cb313fdb4|2.0|Y||
2014.0|IN|3100|B|bb167719-7e9f-4d83-8fea-73e2edaa26d1|2.0|Y||
2014.0|IN|3100|F|95f3e9b6-a381-467d-ab2b-7c2ca76c610d|2.0|Y||
2014.0|IN|3150|F|83cded35-ad9d-4104-93b0-ce790f213693|2.0|Y||
2014.0|IN|3200|B|609a80e6-cc6c-450b-9546-c93e6db35d5c|2.0|Y||
2014.0|IN|3200|F|f691303d-e054-4412-8756-b37f4afe00f4|2.0|Y||
2014.0|IN|3205|B|ce74d28e-8991-4311-8be5-7411b6d498ed|2.0|Y||
2014.0|IN|3205|F|ab4905f0-7d1a-4187-90ba-e27ee25783f5|2.0|Y||
2014.0|IN|3210|B|93daba89-e6a7-4c95-aba7-82aa37dacd3d|2.0|Y||
2014.0|IN|3210|F|688afe4a-7f9f-44cc-889d-34c5117d0710|2.0|Y||
2014.0|IN|3250|F|d787bf41-b1c1-45ac-81d7-2fe615b7bac5|2.0|Y||
2014.0|IN|3300|N|e297d7c9-4578-40a8-b242-57a4ca7133fa|2.0|Y||
2014.0|IN|3301|N|f7d3dcf3-2a8b-4069-8b24-0ae067f5edb5|2.0|Y||
2014.0|IN|3302|F|50964908-fdaa-49fd-9c28-319599c27f44|2.0|Y||
2014.0|IN|3304|F|7952e542-5a6f-4d32-95b5-16f46c9b947c|2.0|Y||
2014.0|IN|3390|N|58750474-58f1-4ea8-b5ea-bfc97713d15d|2.0|Y||
2014.0|IN|3391|N|0f03ad86-e264-4c1f-b325-00a99acac2c9|2.0|Y||
2014.0|IN|3392|F|2f0b59d3-0e16-478a-a462-a3691f5078d4|2.0|Y||
2014.0|IN|3394|F|2f10197a-45d4-4c5e-b62e-e2ac62f3789e|2.0|Y||
2014.0|IN|3400|N|307b551f-fba0-4193-9973-87b69c8cda1d|2.0|Y||
2014.0|IN|3401|N|c6ad5af7-baff-46fa-bc38-95d57b8d3185|2.0|Y||
2014.0|IN|3402|F|c611145e-bd54-4cbb-96ae-cea68987944e|2.0|Y||
2014.0|IN|3404|F|f284797b-cf94-44c7-96f8-c041a7ade9f4|2.0|Y||
2014.0|IN|3500|N|61b08062-cf74-4641-a77f-a0f01dd179b4|2.0|Y||
2014.0|IN|3600|N|b4fca2fe-d9e5-4112-9adf-40302211d875|2.0|Y||
2014.0|IN|3700|N|be400844-ec58-4286-9dcb-9ae2fd164c4a|2.0|Y||
2014.0|IN|3800|N|d3773401-9f22-4a59-87c2-25e7a9319cb0|2.0|Y||
2014.0|IN|3801|N|35415377-1d84-4616-af84-f77f4e520e8e|2.0|Y||
2014.0|IN|3802|F|57d68f59-34a0-47d3-91cf-6256ef35d7ae|2.0|Y||
2014.0|IN|3804|F|726f051f-4808-4a8c-aaef-0d885735b9d2|2.0|Y||
2014.0|IN|3850|N|b235acb5-4ac9-4774-9b7d-5859ce6b038f|2.0|Y||
2014.0|IN|3851|N|bd7ac70b-3be6-46c4-abca-0aca14e8d6bc|2.0|Y||
2014.0|IN|3852|F|c3ac23fe-1830-44e7-9fd7-3610cb0541cd|2.0|Y||
2014.0|IN|3854|F|d0618e8d-1f54-4c53-af11-3613a71bcf0b|2.0|Y||
2014.0|IN|3900|N|ec9ab1cf-1c9e-4829-b1ea-bbee89937731|2.0|Y||
2014.0|IN|3901|N|d53130ec-e9b9-4f07-a247-e306e7dcee94|2.0|Y||
2014.0|IN|3910|N|def0d262-3a7c-4fe9-9db5-58e04e7d7f7c|2.0|Y||
2014.0|IN|3911|N|0e6173ad-5a6e-4f87-8e8a-4c8f8e40c38f|2.0|Y||
2014.0|IN|3950|N|10d28b9c-14dd-4daf-8c32-ab1ac65c3cc8|2.0|Y||
2014.0|IN|3951|N|9365f3ae-b84b-4083-8de6-19d1d62cb4ba|2.0|Y||
2014.0|IN|3952|F|ae99e595-c038-4579-89e7-df39d032c3e9|2.0|Y||
2014.0|IN|3960|N|f2552713-603b-47a2-baa0-1224eb23e6bb|2.0|Y||
2014.0|IN|3961|N|4af2eb43-d77b-4525-b9ee-30ddaede4fa3|2.0|Y||
2014.0|IN|3962|F|7f348727-5c96-4566-af11-30ceb5b2d915|2.0|Y||
2014.0|IN|3964|F|87660763-a833-407c-8165-193210478a68|2.0|Y||
2014.0|IN|4580|F|78f166ae-0263-4ce0-bdfe-8077a04bc319|2.0|Y||
2014.0|IN|4581|N|bb8d1c93-6ef0-4a29-b7a6-2523fa40d1ff|2.0|Y||
2014.0|IN|4582|F|9d651f93-55b2-4377-bbdc-2c2eafa2be4a|2.0|Y||
2014.0|IN|4588|F|11a1cf6d-2632-40ff-b0ec-ebe5d8f4e135|2.0|Y||
2014.0|IN|4590|N|f207f9af-b001-48db-a5f4-ac5b6a76fd75|2.0|Y||
2014.0|IN|5400|N|103fab63-71f2-4294-be66-e8cbc72d8734|2.0|Y||
2014.0|IN|5410|N|92a65aa9-7284-48cd-a1ad-2b0136ad768e|2.0|Y||
2014.0|IN|5630|N|bc86bb96-5450-4a71-b0fa-b1c3059298b1|2.0|Y||
2014.0|IN|5631|N|d5c36624-695c-4db7-8aa8-7f04dffce788|2.0|Y||
2014.0|IN|5820|N|db63c176-a30f-4ed9-9ee2-a5a9044f3d70|2.0|Y||
2014.0|IN|5821|N|6da720b2-f327-4160-93d8-c753f93e540f|2.0|Y||
